anime_id,mal_id,title,title_english,title_japanese,type,source,genres,tags
956,956,Daikuu Maryuu Gaiking,None,大空魔竜ガイキング,TV,None,"Adventure, Mecha, Sci-Fi","Shounen, Super Robot, Aliens, Space, Male Protagonist, Ensemble Cast"
957,957,Saiunkoku Monogatari,The Story of Saiunkoku,彩雲国物語,TV,None,"Adventure, Comedy, Drama, Fantasy, Romance","Female Protagonist, Politics, Historical, Reverse Harem, Shoujo"
958,958,HeatGuy J,Heat Guy J,ヒートガイジェイ,TV,None,"Action, Adventure, Mecha, Sci-Fi","Police, Shounen, Robots, Guns, Mafia"
959,959,Shin Chou Kyou Ryo: Condor Hero,Legend of Condor Hero,神鵰侠侶 コンドルヒーロー,TV,None,"Adventure, Drama, Romance","Historical, Martial Arts"
960,960,Shin Chou Kyou Ryo: Condor Hero II,Legend of the Condor Hero II,神鵰俠侶 II 襄陽風雲,TV,None,"Adventure, Drama, Romance",Historical
961,961,Virtua Fighter,None,バーチャファイター,TV,None,"Action, Adventure, Comedy","Martial Arts, Shounen"
962,962,Aria The Natural,None,ARIA The NATURAL,TV,MANGA,"Fantasy, Sci-Fi, Slice of Life","Iyashikei, Work, Female Protagonist, Primarily Female Cast"
963,963,Love Hina: Motoko no Sentaku, Koi ka Ken... Naku na,Love Hina: Motoko's Choice, Love or the Sword: Don't Cry,ラブひな 素子のセンタク、恋か剣... 泣くな,SPECIAL,None
964,964,Smash Hit,None,ヒットをねらえ!,TV_SHORT,None,"Comedy, Ecchi",
965,965,Yoshinaga-san'chi no Gargoyle,Gargoyle of Yoshinaga House,吉永さん家のガーゴイル,TV,None,"Comedy, Fantasy",
966,966,Crayon Shin-chan,Shin Chan,クレヨンしんちゃん,TV,None,"Comedy, Ecchi, Slice of Life","Kids, Family Life, Episodic, School, Shounen, Male Protagonist"
967,967,Hokuto no Ken,Fist of the North Star,北斗の拳,TV,MANGA,"Action, Drama, Sci-Fi","Martial Arts, Post-Apocalyptic, Henshin, Shounen, Male Protagonist, Tragedy"
968,968,Fighting Beauty Wulong Rebirth,Fighting Beauty Wulong Rebirth,格闘美神 武龍[ウーロン] REBIRTH,TV,None,"Action, Comedy","School, Shounen"
969,969,Tsubasa Chronicle 2nd Season,Tsubasa Chronicle 2nd Series,ツバサ・クロニクル 第2シリーズ,TV,None,"Adventure, Drama, Fantasy, Mystery, Romance",Shounen
970,970,Yokoyama Mitsuteru Sangokushi,None,横山光輝 三国志,TV,None,Adventure,"Historical, Classic Literature, War, Male Protagonist, Primarily Male Cast, Primarily Adult Cast, Politics, Foreign"
971,971,Astro Boy (2003),None,アストロボーイ・鉄腕アトム,TV,None,"Action, Adventure, Mecha, Sci-Fi","Kids, Shounen"
972,972,Bible Black Gaiden,Bible Black Origins,バイブルブラック 外伝,OVA,None,"Hentai, Supernatural","Demons, Large Breasts"
974,974,Dead Leaves,Dead Leaves,デッド　リーブス,OVA,ORIGINAL,"Action, Adventure, Comedy, Psychological, Sci-Fi","Surreal Comedy, Amnesia, Nudity, Space, Guns, Shounen"
975,975,Yokohama Kaidashi Kikou,None,ヨコハマ買い出し紀行,OVA,None,"Sci-Fi, Slice of Life","Iyashikei, Seinen, Post-Apocalyptic, Robots, Female Protagonist, Photography"
976,976,Yokohama Kaidashi Kikou: Quiet Country Cafe,None,ヨコハマ買い出し紀行 Quiet Country Cafe,OVA,None,"Drama, Sci-Fi, Slice of Life","Iyashikei, Post-Apocalyptic, Robots"
977,977,Ginga Teikoku no Metsubou Gaiden: Aoki Ookami Tachi no Densetsu,The Legend of the Blue Wolves,銀河帝国の滅亡・外伝　蒼き狼たちの伝説,OVA,None,"Action, Mecha, Sci-Fi, Hentai","Boys' Love, Rape"
978,978,Change!! Getter Robo: Sekai Saigo no Hi,Getter Robo: Armageddon,真(チェンジ!!)ゲッターロボ~世界最後の日,OVA,None,"Action, Adventure, Horror, Mecha, Sci-Fi","Super Robot, Shounen, Post-Apocalyptic"
979,979,Street Fighter Zero: The Animation,None,ストリートファイターZERO,MOVIE,None,"Action, Drama","Shounen, Super Power, Martial Arts"
980,980,Ground Defence Mao-chan,Ground Defense Force Mao-chan,陸上防衛隊まおちゃん,TV_SHORT,None,"Comedy, Sci-Fi","Kids, Magic, Military"
981,981,Ichigo 100% OVA,Ichigo 100% Original DVD Animation,いちご１００％　オリジナルDVDアニメーション,OVA,None,"Comedy, Ecchi, Romance","Harem, School, Shounen"
982,982,Cosplay Complex,None,こすぷれCOMPLEX,OVA,None,"Comedy, Ecchi","Cosplay, Parody, School"
983,983,Cosplay Complex: Extra Identification,None,こすぷれCOMPLEX,OVA,None,Comedy,
984,984,Dragon Ball Z: Saiya-jin Zetsumetsu Keikaku,Dragon Ball Z: Plan to Destroy the Saiyans,ドラゴンボールＺ: 外伝・サイヤ人絶滅計画,OVA,None,"Adventure, Comedy, Sci-Fi",Shounen
985,985,Dragon Ball Z Special 2: Zetsubou e no Hankou!! Nokosareta Chousenshi - Gohan to Trunks,Dragon Ball Z Special 2: The History of Trunks,ドラゴンボールＺ・絶望への反抗！！残された超戦士・悟飯とトランク,SPECIAL,None,"Adventure, Drama, Fantasy","Time Manipulation, Robots, Shounen, Tragedy, Male Protagonist, Henshin, Dystopian"
986,986,Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen - Freezer ni Idonda Z Senshi Son Goku no Chi,Dragon Ball Z Special 1: Bardock – The Father of Goku,ドラゴンボールZ たったひとりの最終決戦〜フリーザに挑んだZ戦士 孫悟空の父〜,SPECIAL,None,"Adventure, Comedy, Sci-Fi","Shounen, Male Protagonist"
987,987,Dragon Ball GT: Goku Gaiden! Yuuki no Akashi wa Suushinchuu,Dragon Ball GT: A Hero's Legacy,ドラゴンボールGT 悟空外伝! 勇気の証しは四星球(スーシンチュウ),SPECIAL,None,"Action, Adventure, Comedy","Shounen, Super Power"
988,988,Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi The Animation,None,新釈 戦国英雄伝説 眞田十勇士 The Animation,TV,None,"Action, Comedy","Military, Swordplay, Historical"
989,989,Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi,None,新釈 戦国英雄伝説 眞田十勇士,SPECIAL,None,,"Military, Historical"
990,990,Kamisama Kazoku,God Family,神様家族,TV,LIGHT_NOVEL,"Comedy, Drama, Fantasy, Romance","Male Protagonist, Gods"
991,991,Usagi-chan de Cue!!,None,うさぎちゃんで ＣＵＥ!!,OVA,None,"Action, Comedy, Ecchi, Romance",Magic
992,992,Dual! Parallel Lunlun Monogatari,Dual! Parallel Trouble Adventure,デュアル！ぱられルンルン物語,TV,None,"Action, Comedy, Mecha, Sci-Fi","Harem, Shounen"
993,993,Dual! Parallel Lunlun Monogatari: Final Frontier,Dual! Parallel Trouble Adventure Special,デュアル！ぱられルンルン物語「ファイナル・フロンティア」,SPECIAL,None,"Comedy, Drama, Mecha, Romance, Sci-Fi",Harem
994,994,Sin in the Rain,None,sin in the rain,OVA,None,Mystery,
995,995,Prince of Tennis: The National Tournament,Prince of Tennis: National Championship Chapter,テニスの王子様 Original Video Animation 全国大会編,OVA,None,"Action, Comedy, Sports","Tennis, Shounen"
996,996,Bishoujo Senshi Sailor Moon: Sailor Stars,Sailor Moon Sailor Stars,美少女戦士セーラームーン セーラースターズ,TV,None,"Adventure, Comedy, Drama, Fantasy, Romance, Mahou Shoujo","Female Protagonist, Primarily Female Cast, Magic, Shoujo, Henshin, Demons, Urban Fantasy, Gender Bending"
997,997,Bishoujo Senshi Sailor Moon S: Kaguya Hime no Koibito,Sailor Moon S Movie: Hearts in Ice,美少女戦士セーラームーンS かぐや姫の恋人,MOVIE,None,"Adventure, Comedy, Drama, Fantasy, Romance, Mahou Shoujo","Magic, Shoujo, Urban Fantasy, Primarily Female Cast, Henshin, Female Protagonist"
998,998,Blue Seed,Blue Seed,ブルーシード,TV,None,"Action, Adventure, Comedy, Drama, Mystery","Demons, Environmental"
999,999,Blue Seed 2,Blue Seed Beyond,ブルーシード 2,OVA,None,"Action, Comedy, Drama, Horror, Sci-Fi, Supernatural",
1000,1000,Uchuu Kaizoku Captain Harlock,Space Pirate Captain Harlock,宇宙海賊・キャプテンハーロック,TV,MANGA,"Action, Drama, Sci-Fi","Space, Pirates, Aliens, Fugitive, Seinen, Space Opera, Male Protagonist"
1001,1001,Tide-Line Blue Special,None,タイドライン・ブルー 兄弟,SPECIAL,None,"Adventure, Drama",Shounen
1002,1002,Top wo Nerae 2!  Diebuster,Gunbuster 2: Diebuster,トップをねらえ2！DIEBUSTER,OVA,None,"Action, Comedy, Mecha, Sci-Fi","Super Robot, Female Protagonist, Space, Aliens"
1003,1003,Aa! Megami-sama! Specials,Oh! My Goddess Specials,ああっ女神さまっ,SPECIAL,None,"Comedy, Romance, Supernatural",Magic
1004,1004,Kanojo to Kanojo no Neko,She and Her Cat: Their Standing Points,彼女と彼女の猫,OVA,None,"Drama, Psychological, Romance, Slice of Life",Animals
1005,1005,Star Ocean EX,Star Ocean EX,スターオーシャンEX,TV,None,"Adventure, Fantasy, Sci-Fi",Shounen
1006,1006,Tenchi Muyo! in Love,Tenchi Muyo! In Love,天地無用! in Love,MOVIE,None,"Action, Comedy, Romance, Sci-Fi","Time Manipulation, Aliens, School, Shounen, Space"
1007,1007,Ranma ½ OVA,Ranma ½ OVA,らんま1/2 OVA,OVA,None,"Comedy, Romance","Shounen, Episodic, Gender Bending"
1008,1008,Ranma ½ Special,None,らんま１／２,OVA,None,"Adventure, Comedy, Romance",Shounen
1009,1009,Battle Spirits: Ryuuko no Ken,Art of Fighting,バトルスピリッツ　龍虎の拳,OVA,None,"Adventure, Comedy",Shounen
1010,1010,Ranma ½: Chou Musabetsu Kessen! Ranma Team VS Densetsu no Houou,Ranma ½: One Flew Over the Kuno's Nest,らんま１／２ 超無差別決戦！ 乱馬チームVS伝説の鳳凰,MOVIE,None,"Action, Adventure, Comedy, Supernatural",Shounen
1011,1011,Ranma ½ Super,None,らんま１／２　ＳＵＰＥＲ,OVA,None,"Adventure, Comedy, Romance",Shounen
1012,1012,Sexy Commando Gaiden: Sugoiyo!! Masaru-san Specials,None,セクシーコマンドー外伝 すごいよ!! マサルさん,SPECIAL,None,Comedy,"School, Shounen"
1014,1014,Chicchana Yukitsukai Sugar Specials,Sugar: A Little Snow Fairy Summer Special,ちっちゃな雪使いシュガー特別編,SPECIAL,None,"Comedy, Slice of Life","Magic, Shoujo"
1015,1015,Full Metal Panic! The Second Raid: Wari to Hima na Sentaichou no Ichinichi,Full Metal Panic! The Second Raid: A Relatively Leisurely Day in the Life of a Fleet Captain,わりとヒマな戦隊長の一日,SPECIAL,None,Comedy,Female Protagonist
1016,1016,Gunnm,Battle Angel Alita,銃夢 GUNNM,OVA,None,"Drama, Mecha, Sci-Fi","Cyberpunk, Shounen, Dystopian, Robots, Amnesia"
1017,1017,Majutsushi Orphen,Orphen,魔術士オーフェン,TV,None,"Action, Adventure, Comedy, Fantasy","Demons, Magic, Dragons, Male Protagonist"
1018,1018,Majutsushi Orphen: Revenge,Orphen 2: Revenge,魔術士オーフェンRevenge,TV,None,"Adventure, Comedy, Fantasy","Magic, Shounen"
1019,1019,Mirage of Blaze,Mirage of Blaze,炎の蜃気楼[ミラージュ],TV,None,"Action, Drama, Romance","Boys' Love, Shoujo, School, Historical"
1020,1020,Mirage of Blaze: Rebels of the River Edge,Mirage of Blaze (2004),炎の蜃気楼～みなぎわの反逆者～,OVA,None,"Action, Drama, Romance","Shoujo, Boys' Love, Historical"
1021,1021,Kaikan Phrase,None,快感 フレーズ,TV,MANGA,"Drama, Music, Romance",Shoujo
1022,1022,Generator Gawl,None,ジェネレイターガウル,TV,ORIGINAL,"Action, Adventure, Comedy, Drama, Sci-Fi","Shounen, Time Manipulation, Henshin, School"
1023,1023,Wolf's Rain OVA,None,ウルフズ・レイン,OVA,ORIGINAL,"Adventure, Drama, Psychological, Sci-Fi, Supernatural","Dystopian, Animals, Tragedy, Survival, Primarily Adult Cast, Post-Apocalyptic"
1024,1024,Weiß Kreuz OVA,Knight Hunters OVA,Weiß Kreuz ヴァイスクロイツ,OVA,None,"Action, Drama",
1025,1025,Kachou Ouji,Legend of Black Heaven,課長王子,TV,None,"Adventure, Comedy, Music, Sci-Fi, Slice of Life","Band, Family Life, Space, Male Protagonist, Nudity"
1026,1026,Yakumo Tatsu,Eight Clouds Rising,八雲立つ,OVA,None,"Adventure, Horror, Supernatural","Shoujo, Historical"
1027,1027,Psychic Force,None,サイキック フォース,OVA,None,"Adventure, Action, Sci-Fi","Shounen, Super Power"
1028,1028,Arete-hime,Princess Arete,アリーテ姫,MOVIE,OTHER,"Fantasy, Adventure","Magic, Female Protagonist, Coming of Age"
1029,1029,Omoide Poroporo,Only Yesterday,おもひでぽろぽろ,MOVIE,MANGA,"Drama, Romance, Slice of Life","Rural, Family Life, Female Protagonist, Iyashikei, School, Seinen"
1030,1030,Heisei Tanuki Gassen Ponpoko,Pom Poko,平成狸合戦ぽんぽこ,MOVIE,None,Slice of Life,"Environmental, Rural, Kids, Animals"
1031,1031,Yonna in the Solitary Fortress,None,はなれ砦のヨナ,MOVIE,None,"Adventure, Fantasy",
1032,1032,Kumo no You ni Kaze no You ni,Like the Clouds, Like the Wind,雲のように風のように,MOVIE,None,"Adventure, Drama, Romance"
1033,1033,Sennen Joyuu,Millennium Actress,千年女優,MOVIE,ORIGINAL,"Action, Adventure, Drama, Fantasy, Romance","Historical, Acting, Biographical, Primarily Adult Cast, Female Protagonist"
1034,1034,Ouritsu Uchuugun: Honneamise no Tsubasa,Royal Space Force: The Wings of Honneamise,王立宇宙軍 オネアミスの翼,MOVIE,ORIGINAL,"Action, Drama, Sci-Fi","Military, Space, Aviation, War, Male Protagonist, Politics, Dystopian, Seinen"
1035,1035,Patalliro Saiyuki!,None,パタリロ西遊記！,TV_SHORT,None,"Adventure, Comedy, Fantasy","Shoujo, Boys' Love, Surreal Comedy, Mythology"
1036,1036,Kasho no Tsuki,None,火宵の月,OVA,MANGA,"Fantasy, Romance, Supernatural","Boys' Love, Historical, Shoujo"
1037,1037,Saint Beast,None,セイント・ビースト～聖獣降臨編～,TV,None,"Action, Fantasy",Magic
1038,1038,Mizuiro,None,みずいろ,OVA,VISUAL_NOVEL,Hentai,
1039,1039,Mizuiro (2003),None,みずいろ (2003),OVA,VISUAL_NOVEL,"Drama, Romance",
1040,1040,Mizuiro Jidai,None,水色時代,TV,None,"Slice of Life, Romance","Shoujo, Coming of Age, Episodic"
1041,1041,Zetsuai 1989,None,絶愛ー1989ー,OVA,None,"Drama, Music, Romance, Sports","Male Protagonist, Boys' Love, Football, Shoujo"
1042,1042,Bronze: Zetsuai Since 1989,None,BRONZE ZETSUAI since1989,OVA,None,"Drama, Music, Romance, Sports","Male Protagonist, Boys' Love, Shoujo"
1043,1043,Tokyo Babylon,None,東京ＢＡＢＹＬＯＮ,OVA,MANGA,"Action, Mystery, Supernatural","Magic, Shoujo"
1044,1044,Taiyou no Ouji: Horus no Daibouken,The Little Norse Prince,太陽の王子 ホルスの大冒険,MOVIE,None,"Adventure, Drama","Magic, Mythology, Male Protagonist"
1045,1045,Elf wo Karu Mono-tachi,Those Who Hunt Elves,エルフを狩るモノたち,TV,None,"Adventure, Comedy, Ecchi, Fantasy","Isekai, Magic, Shounen, Meta, Tanks, Nudity"
1046,1046,Elf wo Karu Mono-tachi II,Those Who Hunt Elves II,エルフを狩るモノたち II,TV,None,"Adventure, Comedy, Fantasy","Isekai, Meta, Magic, Shounen, Tanks"
1047,1047,On Your Mark,On Your Mark,On Your Mark CHAGE & ASKA,MUSIC,None,"Drama, Music, Sci-Fi","Male Protagonist, Environmental"
1048,1048,The SoulTaker ~Tamashiigari~,The SoulTaker,The SoulTaker～魂狩～,TV,None,"Horror, Supernatural","Tragedy, Demons, Shounen, Aliens, Superhero, Conspiracy, Henshin"
1049,1049,Cello Hiki no Gauche,Gauche the Cellist,セロ弾きのゴーシュ,MOVIE,OTHER,"Drama, Fantasy, Music","Musical, Kids, Male Protagonist, Classic Literature, Animals"
1050,1050,Bobobo-bo Bo-bobo,None,ボボボーボ・ボーボボ,TV,None,"Adventure, Comedy, Sci-Fi","Surreal Comedy, Shounen, Parody"
1051,1051,Ao no 6-gou,Blue Submarine No. 6,青の6号,OVA,None,"Action, Adventure, Mecha, Sci-Fi","Military, War, Ships, Post-Apocalyptic, Seinen, CGI, Male Protagonist"
1052,1052,Tokyo Juushouden,Ten Tokyo Warriors,倒凶十将伝,OVA,None,"Action, Adventure, Supernatural",Shounen
1053,1053,Tokyo Daigaku Monogatari,None,東京大学物語,OVA,None,"Comedy, Drama, Ecchi, Romance",School
1055,1055,Blame!,None,None,ONA,None,"Mecha, Sci-Fi, Action","Cyberpunk, Post-Apocalyptic, Seinen, Guns"
1056,1056,Good Morning Call,None,グッドモーニング・コール,OVA,None,"Comedy, Drama, Romance","School, Shoujo"
1057,1057,Ippatsu Kiki Musume,None,イッパツ危機娘,TV_SHORT,None,"Action, Comedy, Ecchi",Female Protagonist
1058,1058,Kidou Shinsengumi Moeyo Ken,None,機動新撰組　萌えよ剣,OVA,None,"Adventure, Comedy",Historical
1059,1059,Mutant Ninja Turtles: Superman Legend,None,ミュータント タートルズ 超人伝説編,OVA,None,"Adventure, Comedy, Sci-Fi",Shounen
1060,1060,Oruchuban Ebichu,None,おるちゅばんエビちゅ,TV_SHORT,None,"Comedy, Ecchi","Primarily Adult Cast, Animals, Slapstick"
1062,1062,Nekojiru Gekijou,None,ねこぢる劇場 ぢるぢるORIGINAL,TV_SHORT,None,"Action, Comedy","Animals, Bullying, Delinquents, Gore"
1064,1064,Mazinkaiser,Mazinkaiser,マジンカイザー,OVA,None,"Adventure, Comedy, Mecha, Sci-Fi","Shounen, Super Robot"
1065,1065,Touch,None,タッチ,TV,None,"Drama, Romance, Slice of Life, Sports","Baseball, School, Tragedy, Shounen, Coming of Age, Love Triangle, Twins, Boxing, Male Protagonist, School Club, Rural"
1066,1066,Shakugan no Shana Specials,Shakugan no Shana Specials,灼眼のシャナ スペシャル,SPECIAL,None,Comedy,Parody
1067,1067,Kishin Houkou Demonbane (2006),Roar of the Machine God Demonbane (2006),機神咆吼デモンベイン,TV,None,"Action, Ecchi, Mecha, Romance","Magic, Shounen"
1068,1068,Chou Denji Robo Combattler V,None,超電磁ロボ コンバトラーＶ,TV,None,"Adventure, Mecha, Sci-Fi","Shounen, Super Robot"
1069,1069,Chou Denji Machine Voltes V,VOLTES V,超電磁マシーン ボルテスV,TV,None,"Adventure, Drama, Mecha, Sci-Fi","Shounen, Super Robot"
1070,1070,Love Get Chu,None,ラブゲッCHU ～ミラクル声優白書～,TV,None,"Comedy, Romance","Acting, Work, Primarily Female Cast"
1071,1071,Memories Off 5,None,Memories Off #5 とぎれたフィルム THE ANIMATION,OVA,None,"Drama, Romance",
1072,1072,Sweat Punch,Sweat Punch,None,OVA,None,"Action, Fantasy, Mecha",Historical
1074,1074,Naruto: Finally a Clash!! Jounin vs. Genin!,None,ナルティメットアニメーション 木ノ葉無差別大乱戦,OVA,None,"Adventure, Comedy","Ninja, Super Power, Shounen"
1075,1075,Netrun-mon the Movie,None,ねとらん者 THE MOVIE,OVA,None,Comedy,
1076,1076,Wizardry,None,ウィザードリィ,OVA,None,Fantasy,"Swordplay, Magic"
1078,1078,Cardcaptor Sakura: Kero-chan ni Omakase!,Cardcaptor Sakura: Leave It to Kero-chan,ケロちゃんにおまかせ！,SPECIAL,None,Comedy,Food
1079,1079,Armitage III,Armitage III,アミテージ・ザ・サード,OVA,ORIGINAL,"Action, Adventure, Mecha, Romance, Sci-Fi","Cyberpunk, Robots, Police"
1080,1080,Sentou Yousei Yukikaze,Yukikaze,戦闘妖精雪風,OVA,None,"Action, Drama, Psychological, Sci-Fi","Aviation, Military, Space"
1081,1081,Space Pirate Captain Herlock: Outside Legend - The Endless Odyssey,None,None,OVA,None,"Action, Sci-Fi",
1082,1082,Hikari to Mizu no Daphne,Daphne in the Brilliant Blue,光と水のダフネ,TV,None,"Comedy, Drama, Mystery, Psychological, Sci-Fi",Police
1083,1083,Human Crossing,Human Crossing,人間交差点,TV,None,"Drama, Slice of Life, Sports","Coming of Age, Family Life, Bullying, Philosophy"
1084,1084,I''s,I''s,フロムアイズ ～もうひとつの夏の物語～,OVA,None,"Drama, Romance",School
1085,1085,Interlude,None,インタールード,OVA,VISUAL_NOVEL,"Adventure, Horror, Mystery",
1086,1086,Kenran Butou Sai: The Mars Daybreak,Mars Daybreak,絢爛舞踏祭ザ･マーズ･デイブレイク,TV,None,"Adventure, Comedy, Mecha, Romance, Sci-Fi","Shounen, Real Robot, Pirates, Love Triangle"
1087,1087,Kimagure Orange Road,None,きまぐれオレンジ☆ロード,TV,None,"Action, Comedy, Drama, Fantasy, Romance","Magic, Love Triangle, School, Male Protagonist"
1088,1088,Choujikuu Yousai Macross,Macross,超時空要塞マクロス,TV,ORIGINAL,"Action, Mecha, Music, Romance, Sci-Fi","Love Triangle, Space, Real Robot, Military, Space Opera, Aliens, Idol, Male Protagonist, Primarily Adult Cast, Musical"
